codigo_ine,nome,municipio,populacao
040103,Cerejais,Alfândega da Fé,160
040111,Sambade,Alfândega da Fé,374
040118,Vilar Chão,Alfândega da Fé,204
040119,Vilarelhos,Alfândega da Fé,217
040120,Vilares de Vilariça,Alfândega da Fé,132
040121,"Agrobom, Saldonha e Vale Pereiro",Alfândega da Fé,211
040122,"Eucisia, Gouveia e Valverde",Alfândega da Fé,266
040123,Ferradosa e Sendim da Serra,Alfândega da Fé,169
040124,Gebelim e Soeima,Alfândega da Fé,299
040125,Parada e Sendim da Ribeira,Alfândega da Fé,208
040126,Pombal e Vales,Alfândega da Fé,147
040201,Alfaião,Bragança,164
040203,Babe,Bragança,209
040204,Baçal,Bragança,460
040206,Carragosa,Bragança,162
040209,Castro de Avelãs,Bragança,430
040210,Coelhoso,Bragança,279
040212,Donai,Bragança,419
040213,Espinhosela,Bragança,227
040215,França,Bragança,199
040216,Gimonde,Bragança,358
040217,Gondesende,Bragança,139
040218,Gostei,Bragança,397
040219,Grijó de Parada,Bragança,248
040221,Macedo do Mato,Bragança,178
040224,Mós,Bragança,175
040225,Nogueira,Bragança,462
040226,Outeiro,Bragança,234
040229,Parâmio,Bragança,195
040230,Pinela,Bragança,227
040232,Quintanilha,Bragança,217
040233,Quintela de Lampaças,Bragança,184
040234,Rabal,Bragança,152
040236,Rebordãos,Bragança,533
040239,Salsas,Bragança,269
040240,Samil,Bragança,1395
040241,Santa Comba de Rossas,Bragança,276
040244,São Pedro de Sarracenos,Bragança,380
040246,Sendas,Bragança,150
040247,Serapicos,Bragança,187
040248,Sortes,Bragança,262
040249,Zoio,Bragança,141
040250,Aveleda e Rio de Onor,Bragança,227
040251,Castrelos e Carrazedo,Bragança,214
040252,"Izeda, Calvelhe e Paradinha Nova",Bragança,851
040253,Parada e Faílde,Bragança,539
040254,Rebordainhos e Pombares,Bragança,148
040255,Rio Frio e Milhão,Bragança,287
040256,São Julião de Palácios e Deilão,Bragança,319
040257,"Sé, Santa Maria e Meixedo",Bragança,22689
040304,Carrazeda de Ansiães,Carrazeda de Ansiães,1706
040306,Fonte Longa,Carrazeda de Ansiães,263
040308,Linhares,Carrazeda de Ansiães,348
040309,Marzagão,Carrazeda de Ansiães,293
040311,Parambos,Carrazeda de Ansiães,182
040312,Pereiros,Carrazeda de Ansiães,151
040313,Pinhal do Norte,Carrazeda de Ansiães,214
040314,Pombal,Carrazeda de Ansiães,230
040316,Seixo de Ansiães,Carrazeda de Ansiães,241
040318,Vilarinho da Castanheira,Carrazeda de Ansiães,362
040320,Amedo e Zedes,Carrazeda de Ansiães,401
040321,Belver e Mogo de Malta,Carrazeda de Ansiães,364
040322,Castanheiro do Norte e Ribalonga,Carrazeda de Ansiães,403
040323,"Lavandeira, Beira Grande e Selores",Carrazeda de Ansiães,332
040404,Ligares,Freixo de Espada à Cinta,333
